t,x
4.9762827633, -0.0907653225
4.9772252411, -0.0912114000
4.9781677189, -0.0916583349
4.9791101967, -0.0921061268
4.9800526745, -0.0925547756
4.9809951523, -0.0930042811
4.9819376301, -0.0934546429
4.9828801079, -0.0939058610
4.9838225857, -0.0943579350
4.9847650635, -0.0948108647
4.9857075412, -0.0952646500
4.9866500190, -0.0957192905
4.9875924968, -0.0961747861
4.9885349746, -0.0966311366
4.9894774524, -0.0970883417
4.9904199302, -0.0975464011
4.9913624080, -0.0980053147
4.9923048858, -0.0984650823
4.9932473636, -0.0989257035
4.9941898414, -0.0993871782
4.9951323192, -0.0998495061
4.9960747970, -0.1003126870
4.9970172748, -0.1007767207
4.9979597526, -0.1012416068
4.9989022304, -0.1017073453
4.9998447082, -0.1021739359
5.0007871860, -0.1026413782
5.0017296638, -0.1031096722
5.0026721416, -0.1035788174
5.0036146194, -0.1040488138
5.0045570972, -0.1045196610
5.0054995750, -0.1049913589
5.0064420528, -0.1054639071
5.0073845306, -0.1059373055
5.0083270084, -0.1064115538
5.0092694861, -0.1068866517
5.0102119639, -0.1073625990
5.0111544417, -0.1078393955
5.0120969195, -0.1083170409
5.0130393973, -0.1087955350
5.0139818751, -0.1092748775
5.0149243529, -0.1097550682
5.0158668307, -0.1102361068
5.0168093085, -0.1107179930
5.0177517863, -0.1112007267
5.0186942641, -0.1116843076
5.0196367419, -0.1121687353
5.0205792197, -0.1126540098
5.0215216975, -0.1131401306
5.0224641753, -0.1136270976
5.0234066531, -0.1141149106
5.0243491309, -0.1146035691
5.0252916087, -0.1150930731
5.0262340865, -0.1155834222
5.0271765643, -0.1160746161
5.0281190421, -0.1165666547
5.0290615199, -0.1170595377
5.0300039977, -0.1175532647
5.0309464755, -0.1180478356
5.0318889533, -0.1185432500
5.0328314311, -0.1190395078
5.0337739088, -0.1195366086
5.0347163866, -0.1200345522
5.0356588644, -0.1205333383
5.0366013422, -0.1210329667
5.0375438200, -0.1215334370
5.0384862978, -0.1220347491
5.0394287756, -0.1225369026
5.0403712534, -0.1230398973
5.0413137312, -0.1235437329
5.0422562090, -0.1240484092
5.0431986868, -0.1245539258
5.0441411646, -0.1250602826
5.0450836424, -0.1255674792
5.0460261202, -0.1260755153
5.0469685980, -0.1265843907
5.0479110758, -0.1270941051
5.0488535536, -0.1276046583
5.0497960314, -0.1281160499
5.0507385092, -0.1286282797
5.0516809870, -0.1291413474
5.0526234648, -0.1296552527
5.0535659426, -0.1301699954
5.0545084204, -0.1306855751
5.0554508982, -0.1312019917
5.0563933760, -0.1317192447
5.0573358537, -0.1322373339
5.0582783315, -0.1327562591
5.0592208093, -0.1332760200
5.0601632871, -0.1337966162
5.0611057649, -0.1343180475
5.0620482427, -0.1348403136
5.0629907205, -0.1353634142
5.0639331983, -0.1358873491
5.0648756761, -0.1364121179
5.0658181539, -0.1369377203
5.0667606317, -0.1374641561
5.0677031095, -0.1379914250
5.0686455873, -0.1385195266
5.0695880651, -0.1390484608
5.0705305429, -0.1395782271
5.0714730207, -0.1401088254
5.0724154985, -0.1406402552
5.0733579763, -0.1411725164
5.0743004541, -0.1417056086
5.0752429319, -0.1422395315
5.0761854097, -0.1427742848
5.0771278875, -0.1433098683
5.0780703653, -0.1438462816
5.0790128431, -0.1443835245
5.0799553209, -0.1449215965
5.0808977987, -0.1454604975
5.0818402764, -0.1460002272
5.0827827542, -0.1465407851
5.0837252320, -0.1470821711
5.0846677098, -0.1476243848
5.0856101876, -0.1481674260
5.0865526654, -0.1487112942
5.0874951432, -0.1492559893
5.0884376210, -0.1498015108
5.0893800988, -0.1503478586
5.0903225766, -0.1508950322
5.0912650544, -0.1514430314
5.0922075322, -0.1519918559
5.0931500100, -0.1525415054
5.0940924878, -0.1530919795
5.0950349656, -0.1536432779
5.0959774434, -0.1541954004
5.0969199212, -0.1547483465
5.0978623990, -0.1553021161
5.0988048768, -0.1558567087
5.0997473546, -0.1564121242
5.1006898324, -0.1569683620
5.1016323102, -0.1575254221
5.1025747880, -0.1580833039
5.1035172658, -0.1586420072
5.1044597436, -0.1592015317
5.1054022213, -0.1597618771
5.1063446991, -0.1603230430
5.1072871769, -0.1608850292
5.1082296547, -0.1614478352
5.1091721325, -0.1620114608
5.1101146103, -0.1625759057
5.1110570881, -0.1631411695
5.1119995659, -0.1637072519
5.1129420437, -0.1642741526
5.1138845215, -0.1648418712
5.1148269993, -0.1654104075
5.1157694771, -0.1659797611
5.1167119549, -0.1665499316
5.1176544327, -0.1671209188
5.1185969105, -0.1676927223
5.1195393883, -0.1682653418
5.1204818661, -0.1688387769
5.1214243439, -0.1694130274
5.1223668217, -0.1699880928
5.1233092995, -0.1705639729
5.1242517773, -0.1711406673
5.1251942551, -0.1717181757
5.1261367329, -0.1722964977
5.1270792107, -0.1728756331
5.1280216885, -0.1734555814
5.1289641663, -0.1740363424
5.1299066440, -0.1746179157
5.1308491218, -0.1752003009
5.1317915996, -0.1757834978
5.1327340774, -0.1763675059
5.1336765552, -0.1769523250
5.1346190330, -0.1775379546
5.1355615108, -0.1781243946
5.1365039886, -0.1787116444
5.1374464664, -0.1792997038
5.1383889442, -0.1798885724
5.1393314220, -0.1804782499
5.1402738998, -0.1810687360
5.1412163776, -0.1816600302
5.1421588554, -0.1822521323
5.1431013332, -0.1828450418
5.1440438110, -0.1834387585
5.1449862888, -0.1840332819
5.1459287666, -0.1846286118
5.1468712444, -0.1852247478
5.1478137222, -0.1858216896
5.1487562000, -0.1864194367
5.1496986778, -0.1870179888
5.1506411556, -0.1876173456
5.1515836334, -0.1882175067
5.1525261112, -0.1888184718
5.1534685889, -0.1894202405
5.1544110667, -0.1900228125
5.1553535445, -0.1906261873
5.1562960223, -0.1912303647
5.1572385001, -0.1918353442
5.1581809779, -0.1924411256
5.1591234557, -0.1930477084
5.1600659335, -0.1936550923
5.1610084113, -0.1942632769
5.1619508891, -0.1948722619
5.1628933669, -0.1954820469
5.1638358447, -0.1960926316
5.1647783225, -0.1967040155
5.1657208003, -0.1973161983
5.1666632781, -0.1979291797
5.1676057559, -0.1985429593
5.1685482337, -0.1991575366
5.1694907115, -0.1997729114
5.1704331893, -0.2003890833
5.1713756671, -0.2010060519
5.1723181449, -0.2016238168
5.1732606227, -0.2022423776
5.1742031005, -0.2028617341
5.1751455783, -0.2034818858
5.1760880561, -0.2041028323
5.1770305339, -0.2047245732
5.1779730116, -0.2053471083
5.1789154894, -0.2059704371
5.1798579672, -0.2065945592
5.1808004450, -0.2072194743
5.1817429228, -0.2078451820
5.1826854006, -0.2084716819
5.1836278784, -0.2090989736
5.1845703562, -0.2097270568
5.1855128340, -0.2103559310
5.1864553118, -0.2109855959
5.1873977896, -0.2116160511
5.1883402674, -0.2122472963
5.1892827452, -0.2128793310
5.1902252230, -0.2135121548
5.1911677008, -0.2141457674
5.1921101786, -0.2147801684
5.1930526564, -0.2154153574
5.1939951342, -0.2160513341
5.1949376120, -0.2166880979
5.1958800898, -0.2173256486
5.1968225676, -0.2179639857
5.1977650454, -0.2186031089
5.1987075232, -0.2192430178
5.1996500010, -0.2198837119
5.2005924788, -0.2205251909
5.2015349565, -0.2211674545
5.2024774343, -0.2218105021
5.2034199121, -0.2224543334
5.2043623899, -0.2230989481
5.2053048677, -0.2237443456
5.2062473455, -0.2243905257
5.2071898233, -0.2250374879
5.2081323011, -0.2256852318
5.2090747789, -0.2263337571
5.2100172567, -0.2269830633
5.2109597345, -0.2276331501
5.2119022123, -0.2282840169
5.2128446901, -0.2289356635
5.2137871679, -0.2295880895
5.2147296457, -0.2302412943
5.2156721235, -0.2308952777
5.2166146013, -0.2315500392
5.2175570791, -0.2322055785
5.2184995569, -0.2328618950
5.2194420347, -0.2335189885
5.2203845125, -0.2341768584
5.2213269903, -0.2348355045
5.2222694681, -0.2354949262
5.2232119459, -0.2361551232
5.2241544237, -0.2368160951
5.2250969015, -0.2374778415
5.2260393792, -0.2381403619
5.2269818570, -0.2388036559
5.2279243348, -0.2394677232
5.2288668126, -0.2401325633
5.2298092904, -0.2407981757
5.2307517682, -0.2414645602
5.2316942460, -0.2421317163
5.2326367238, -0.2427996435
5.2335792016, -0.2434683414
5.2345216794, -0.2441378097
5.2354641572, -0.2448080479
5.2364066350, -0.2454790556
5.2373491128, -0.2461508323
5.2382915906, -0.2468233778
5.2392340684, -0.2474966914
5.2401765462, -0.2481707729
5.2411190240, -0.2488456217
5.2420615018, -0.2495212375
5.2430039796, -0.2501976199
5.2439464574, -0.2508747684
5.2448889352, -0.2515526826
5.2458314130, -0.2522313621
5.2467738908, -0.2529108064
5.2477163686, -0.2535910151
5.2486588464, -0.2542719879
5.2496013241, -0.2549537242
5.2505438019, -0.2556362236
5.2514862797, -0.2563194858
5.2524287575, -0.2570035102
5.2533712353, -0.2576882966
5.2543137131, -0.2583738443
5.2552561909, -0.2590601530
5.2561986687, -0.2597472223
5.2571411465, -0.2604350517
5.2580836243, -0.2611236408
5.2590261021, -0.2618129892
5.2599685799, -0.2625030963
5.2609110577, -0.2631939619
5.2618535355, -0.2638855854
5.2627960133, -0.2645779665
5.2637384911, -0.2652711046
5.2646809689, -0.2659649994
5.2656234467, -0.2666596503
5.2665659245, -0.2673550570
5.2675084023, -0.2680512191
5.2684508801, -0.2687481360
5.2693933579, -0.2694458074
5.2703358357, -0.2701442327
5.2712783135, -0.2708434116
5.2722207913, -0.2715433437
5.2731632691, -0.2722440283
5.2741057468, -0.2729454653
5.2750482246, -0.2736476539
5.2759907024, -0.2743505939
5.2769331802, -0.2750542848
5.2778756580, -0.2757587262
5.2788181358, -0.2764639175
5.2797606136, -0.2771698583
5.2807030914, -0.2778765483
5.2816455692, -0.2785839869
5.2825880470, -0.2792921736
5.2835305248, -0.2800011081
5.2844730026, -0.2807107899
5.2854154804, -0.2814212185
5.2863579582, -0.2821323935
5.2873004360, -0.2828443144
5.2882429138, -0.2835569808
5.2891853916, -0.2842703922
5.2901278694, -0.2849845482
5.2910703472, -0.2856994482
5.2920128250, -0.2864150919
5.2929553028, -0.2871314788
5.2938977806, -0.2878486084
5.2948402584, -0.2885664802
5.2957827362, -0.2892850939
5.2967252140, -0.2900044489
5.2976676917, -0.2907245448
5.2986101695, -0.2914453811
5.2995526473, -0.2921669574
5.3004951251, -0.2928892731
5.3014376029, -0.2936123279
5.3023800807, -0.2943361213
5.3033225585, -0.2950606528
5.3042650363, -0.2957859218
5.3052075141, -0.2965119281
5.3061499919, -0.2972386711
5.3070924697, -0.2979661502
5.3080349475, -0.2986943652
5.3089774253, -0.2994233154
5.3099199031, -0.3001530005
5.3108623809, -0.3008834199
5.3118048587, -0.3016145732
5.3127473365, -0.3023464599
5.3136898143, -0.3030790796
5.3146322921, -0.3038124317
5.3155747699, -0.3045465158
5.3165172477, -0.3052813314
5.3174597255, -0.3060168780
5.3184022033, -0.3067531552
5.3193446811, -0.3074901625
5.3202871589, -0.3082278995
5.3212296367, -0.3089663655
5.3221721144, -0.3097055602
5.3231145922, -0.3104454831
5.3240570700, -0.3111861336
5.3249995478, -0.3119275114
5.3259420256, -0.3126696159
5.3268845034, -0.3134124467
5.3278269812, -0.3141560032
5.3287694590, -0.3149002850
5.3297119368, -0.3156452917
5.3306544146, -0.3163910226
5.3315968924, -0.3171374774
5.3325393702, -0.3178846555
5.3334818480, -0.3186325565
5.3344243258, -0.3193811799
5.3353668036, -0.3201305251
5.3363092814, -0.3208805917
5.3372517592, -0.3216313793
5.3381942370, -0.3223828873
5.3391367148, -0.3231351152
5.3400791926, -0.3238880625
5.3410216704, -0.3246417288
5.3419641482, -0.3253961136
5.3429066260, -0.3261512163
5.3438491038, -0.3269070365
5.3447915816, -0.3276635737
5.3457340593, -0.3284208273
5.3466765371, -0.3291787969
5.3476190149, -0.3299374821
5.3485614927, -0.3306968822
5.3495039705, -0.3314569968
5.3504464483, -0.3322178254
5.3513889261, -0.3329793676
5.3523314039, -0.3337416227
5.3532738817, -0.3345045903
5.3542163595, -0.3352682700
5.3551588373, -0.3360326611
5.3561013151, -0.3367977632
5.3570437929, -0.3375635759
5.3579862707, -0.3383300985
5.3589287485, -0.3390973306
5.3598712263, -0.3398652718
5.3608137041, -0.3406339214
5.3617561819, -0.3414032789
5.3626986597, -0.3421733440
5.3636411375, -0.3429441160
5.3645836153, -0.3437155945
5.3655260931, -0.3444877789
5.3664685709, -0.3452606688
5.3674110487, -0.3460342636
5.3683535265, -0.3468085628
5.3692960043, -0.3475835660
5.3702384820, -0.3483592725
5.3711809598, -0.3491356819
5.3721234376, -0.3499127938
5.3730659154, -0.3506906074
5.3740083932, -0.3514691225
5.3749508710, -0.3522483384
5.3758933488, -0.3530282546
5.3768358266, -0.3538088706
5.3777783044, -0.3545901859
5.3787207822, -0.3553721999
5.3796632600, -0.3561549123
5.3806057378, -0.3569383224
5.3815482156, -0.3577224297
5.3824906934, -0.3585072337
5.3834331712, -0.3592927339
5.3843756490, -0.3600789297
5.3853181268, -0.3608658207
5.3862606046, -0.3616534064
5.3872030824, -0.3624416861
5.3881455602, -0.3632306594
5.3890880380, -0.3640203257
5.3900305158, -0.3648106846
5.3909729936, -0.3656017355
5.3919154714, -0.3663934779
5.3928579492, -0.3671859112
5.3938004269, -0.3679790350
5.3947429047, -0.3687728486
5.3956853825, -0.3695673517
5.3966278603, -0.3703625435
5.3975703381, -0.3711584237
5.3985128159, -0.3719549917
5.3994552937, -0.3727522469
5.4003977715, -0.3735501889
5.4013402493, -0.3743488171
5.4022827271, -0.3751481309
5.4032252049, -0.3759481298
5.4041676827, -0.3767488134
5.4051101605, -0.3775501810
5.4060526383, -0.3783522321
5.4069951161, -0.3791549662
5.4079375939, -0.3799583828
5.4088800717, -0.3807624814
5.4098225495, -0.3815672613
5.4107650273, -0.3823727220
5.4117075051, -0.3831788631
5.4126499829, -0.3839856839
